"date","time","load_act"
"20180314","0000","0"
"20180314","0030","0"
"20180314","0100","0"
"20180314","0130","0"
"20180314","0200","0"
"20180314","0230","0"
"20180314","0300","0"
"20180314","0330","0"
"20180314","0400","0"
"20180314","0430","0"
"20180314","0500","0"
"20180314","0530","0"
"20180314","0600","3.643"
"20180314","0630","42.477"
"20180314","0700","102.728"
"20180314","0730","179.437"
"20180314","0800","261.888"
"20180314","0830","345.607"
"20180314","0900","433.131"
"20180314","0930","521.47"
"20180314","1000","594.316"
"20180314","1030","654.625"
"20180314","1100","718.83"
"20180314","1130","759.619"
"20180314","1200","771.043"
"20180314","1230","758.693"
"20180314","1300","730.594"
"20180314","1330","700.463"
"20180314","1400","662.431"
"20180314","1430","608.788"
"20180314","1500","546.14"
"20180314","1530","470.864"
"20180314","1600","391.854"
"20180314","1630","302.961"
"20180314","1700","210.014"
"20180314","1730","118.522"
"20180314","1800","41.93"
"20180314","1830","3.663"
"20180314","1900","0"
"20180314","1930","0"
"20180314","2000","0"
"20180314","2030","0"
"20180314","2100","0"
"20180314","2130","0"
"20180314","2200","0"
"20180314","2230","0"
"20180314","2300","0"
"20180314","2330","0"
"20180315","0000","0"
"20180315","0030","0"
"20180315","0100","0"
"20180315","0130","0"
"20180315","0200","0"
"20180315","0230","0"
"20180315","0300","0"
"20180315","0330","0"
"20180315","0400","0"
"20180315","0430","0"
"20180315","0500","0"
"20180315","0530","0"
"20180315","0600","4.744"
"20180315","0630","44.304"
"20180315","0700","133.688"
"20180315","0730","241.766"
"20180315","0800","358.604"
"20180315","0830","475.018"
"20180315","0900","583.674"
"20180315","0930","681.794"
"20180315","1000","764.326"
"20180315","1030","827.732"
"20180315","1100","878.625"
"20180315","1130","913.383"
"20180315","1200","922.306"
"20180315","1230","904.283"
"20180315","1300","870.683"
"20180315","1330","814.44"
"20180315","1400","744.26"
"20180315","1430","662.373"
"20180315","1500","571.686"
"20180315","1530","475.831"
"20180315","1600","383.43"
"20180315","1630","288.378"
"20180315","1700","193.668"
"20180315","1730","106.316"
"20180315","1800","36.265"
"20180315","1830","2.59"
"20180315","1900","0"
"20180315","1930","0"
"20180315","2000","0"
"20180315","2030","0"
"20180315","2100","0"
"20180315","2130","0"
"20180315","2200","0"
"20180315","2230","0"
"20180315","2300","0"
"20180315","2330","0"
"20180316","0000","0"
"20180316","0030","0"
"20180316","0100","0"
"20180316","0130","0"
"20180316","0200","0"
"20180316","0230","0"
"20180316","0300","0"
"20180316","0330","0"
"20180316","0400","0"
"20180316","0430","0"
"20180316","0500","0"
"20180316","0530","0"
"20180316","0600","3.246"
"20180316","0630","35.357"
"20180316","0700","99.338"
"20180316","0730","176.448"
"20180316","0800","262.475"
"20180316","0830","350.536"
"20180316","0900","429.871"
"20180316","0930","506.793"
"20180316","1000","574.401"
"20180316","1030","618.982"
"20180316","1100","667.213"
"20180316","1130","711.293"
"20180316","1200","740.195"
"20180316","1230","742.076"
"20180316","1300","717.114"
"20180316","1330","697.145"
"20180316","1400","660.02"
"20180316","1430","618.189"
"20180316","1500","547.389"
"20180316","1530","464.114"
"20180316","1600","378.428"
"20180316","1630","284.944"
"20180316","1700","189.941"
"20180316","1730","101.536"
"20180316","1800","33.125"
"20180316","1830","1.484"
"20180316","1900","0"
