"date","time","tempc","cloud8","windk","wdir","humid","rainmm","radkjm2"
"20190705","1900","9.6","7","11","110","91","0.02","0"
"20190705","2000","9.2","8","1","150","89","0","0"
"20190705","2100","8","4","5","110","94","0","0"
"20190705","2200","6","4","6","130","93","0.05","0"
"20190705","2300","6.3","8","3","170","99","0.02","0"
"20190706","0000","6.8","8","4","150","99","0","0"
"20190706","0100","7.4","8","5","110","94","0.02","0"
"20190706","0200","7.3","8","3","190","93","0","0"
"20190706","0300","7.3","8","4","100","95","0.02","0"
"20190706","0400","7","8","0","0","100","0","0"
"20190706","0500","7.2","8","0","0","99","0.04","0"
"20190706","0600","7.1","8","2","60","99","0.06","0"
"20190706","0700","7","8","0","0","99","0.01","0"
"20190706","0800","7.7","8","0","0","99","0.03","30"
"20190706","0900","8.5","8","3","210","99","0.03","150"
"20190706","1000","10","8","5","160","94","0","300"
"20190706","1100","11.2","8","5","160","80","0","400"
"20190706","1200","12.5","7","5","110","66","0","780"
"20190706","1300","14","4","7","30","57","0","1440"
"20190706","1400","14.7","4","5","20","54","0","1280"
"20190706","1500","14.8","1","6","70","51","0","1220"
"20190706","1600","14","4","6","50","55","0","620"
"20190706","1700","11.2","3","7","90","65","0","210"
"20190706","1800","8.4","3","8","110","79","0","0"
"20190706","1900","7.5","3","2","40","85","0","0"
"20190706","2000","5.6","7","0","0","92","0","0"
"20190706","2100","4.4","2","0","0","97","0","0"
"20190706","2200","2","3","3","290","87","0","0"
"20190706","2300","2.2","7","4","320","99","0","0"
"20190707","0000","2.6","6","5","130","99","0","0"
"20190707","0100","1.6","5","2","340","99","0","0"
"20190707","0200","1.8","4","3","330","99","0","0"
"20190707","0300","3.8","7","1","110","99","0","0"
"20190707","0400","5","8","4","120","100","0","0"
"20190707","0500","5.2","8","5","110","98","0","0"
"20190707","0600","5.3","8","5","100","99","0","0"
"20190707","0700","5.5","8","0","0","99","0","0"
"20190707","0800","6","8","0","0","99","0","40"
"20190707","0900","8.9","6","0","0","83","0","370"
"20190707","1000","11","6","0","0","76","0","740"
"20190707","1100","11.4","6","3","250","74","0","1060"
"20190707","1200","12.9","7","4","310","67","0","910"
"20190707","1300","14","6","2","350","64","0","1120"
"20190707","1400","14.6","6","5","300","59","0","1080"
"20190707","1500","14.6","6","4","330","60","0","760"
"20190707","1600","13","6","7","350","63","0","530"
"20190707","1700","11.9","6","5","310","69","0.06","160"
"20190707","1800","10.8","8","4","60","73","0","0"
"20190707","1900","10","8","2","350","78","0.19","0"
"20190707","2000","9.3","4","3","110","82","0.44","0"
"20190707","2100","8.6","8","3","100","90","0.23","0"
"20190707","2200","9","8","0","0","87","0","0"
"20190707","2300","7.7","8","0","0","99","0.07","0"
"20190708","0000","8.2","7","4","100","98","0","0"
"20190708","0100","8.1","8","0","0","98","0.17","0"
"20190708","0200","7.9","8","0","0","99","0.05","0"
"20190708","0300","8.4","8","4","100","99","0","0"
"20190708","0400","10","8","6","20","94","0","0"
"20190708","0500","9.5","8","6","20","98","0","0"
"20190708","0600","9.6","8","5","0","97","0","0"
"20190708","0700","9.4","8","5","0","95","0","0"
"20190708","0800","9.6","8","7","320","99","0","30"
"20190708","0900","10.1","7","8","330","96","0","280"
"20190708","1000","10","8","10","330","100","0","300"
"20190708","1100","11.1","8","12","340","88","0","370"
"20190708","1200","12.1","8","9","340","83","0","480"
"20190708","1300","12.9","8","10","320","76","0","430"
"20190708","1400","15.7","6","8","340","65","0","970"
"20190708","1500","14.9","3","14","300","58","0","1120"
"20190708","1600","14","4","12","310","59","0","630"
"20190708","1700","11.1","3","9","310","65","0","230"
"20190708","1800","9.4","3","9","340","72","0","0"
"20190708","1900","8.8","3","9","310","72","0","0"
"20190708","2000","8.2","2","8","10","81","0","0"
"20190708","2100","7","2","9","310","79","0","0"
"20190708","2200","6","1","4","60","81","0","0"
"20190708","2300","6.3","4","6","30","83","0","0"
"20190709","0000","5.5","4","5","10","86","0","0"
"20190709","0100","2.2","5","1","130","90","0","0"
"20190709","0200","2.6","5","7","310","94","0","0"
"20190709","0300","4.4","5","9","330","88","0","0"
"20190709","0400","4","6","4","260","87","0","0"
"20190709","0500","4.9","5","7","290","88","0","0"
"20190709","0600","0.3","4","6","120","98","0","0"
"20190709","0700","-0.8","4","7","130","99","0","0"
"20190709","0800","0.5","5","5","150","99","0","110"
"20190709","0900","3.9","5","3","130","90","0","510"
"20190709","1000","7","5","5","170","81","0","840"
"20190709","1100","10.9","5","10","290","54","0","1160"
"20190709","1200","11.4","1","8","340","53","0","1770"
"20190709","1300","12.9","4","11","300","45","0","1460"
"20190709","1400","12.8","4","13","290","49","0","1260"
"20190709","1500","12","4","15","300","48","0","1030"
"20190709","1600","11.4","5","13","280","47","0","560"
"20190709","1700","9.2","4","9","300","60","0","200"
"20190709","1800","8.7","3","11","300","66","0","0"
"20190709","1900","7.2","4","9","310","76","0","0"
"20190709","2000","6.4","6","9","310","79","0","0"
"20190709","2100","5.6","8","10","320","78","0","0"
"20190709","2200","7","8","10","330","71","0","0"
"20190709","2300","6.1","8","8","340","76","0","0"
"20190710","0000","6.5","8","10","340","82","0","0"
"20190710","0100","6.5","8","9","340","87","0.11","0"
"20190710","0200","6.3","8","11","330","94","0","0"
"20190710","0300","6.4","8","11","330","93","0","0"
"20190710","0400","6","8","7","350","93","0","0"
"20190710","0500","5.3","7","7","330","97","0.01","0"
"20190710","0600","6.3","8","11","330","94","0","0"
"20190710","0700","5.4","4","9","340","94","0.01","0"
"20190710","0800","6.2","4","9","340","95","0","120"
"20190710","0900","7.9","2","10","330","83","0","610"
"20190710","1000","9","8","10","340","76","0","310"
"20190710","1100","8.7","8","14","340","77","0","410"
"20190710","1200","9","7","14","340","76","0","790"
"20190710","1300","8.8","8","12","340","78","0","480"
"20190710","1400","8.9","8","15","330","72","0","410"
"20190710","1500","9.5","8","15","330","64","0","320"
"20190710","1600","9","8","15","320","71","0","210"
"20190710","1700","8.1","6","15","320","68","0","150"
"20190710","1800","7.5","4","12","330","71","0","0"
"20190710","1900","7.6","8","13","330","77","0","0"
"20190710","2000","7.6","8","12","330","76","0","0"
"20190710","2100","7.4","8","19","330","78","0","0"
"20190710","2200","7","8","16","340","81","0","0"
"20190710","2300","6.9","8","17","340","82","0.01","0"
"20190711","0000","7.1","5","21","330","81","0","0"
"20190711","0100","7.4","8","22","320","80","0.12","0"
"20190711","0200","7.8","7","24","330","78","0.13","0"
"20190711","0300","7.6","8","17","340","81","0.8","0"
"20190711","0400","8","8","19","330","81","0","0"
"20190711","0500","7.3","8","21","330","90","0.36","0"
"20190711","0600","7","8","14","300","88","0.79","0"
"20190711","0700","6.3","8","13","310","81","0.54","0"
"20190711","0800","6.4","8","16","320","72","0.41","120"
"20190711","0900","7.8","8","12","340","67","0.28","400"
"20190711","1000","9","8","15","320","62","0","410"
"20190711","1100","8.5","8","14","310","60","0","420"
"20190711","1200","8.7","8","16","300","64","0","560"
"20190711","1300","8.4","8","19","330","68","0","460"
"20190711","1400","8.7","8","16","310","65","0","440"
"20190711","1500","8.5","8","20","330","66","0","310"
"20190711","1600","9","8","16","320","62","0","290"
"20190711","1700","8.5","8","19","340","66","0.02","140"
"20190711","1800","8.6","8","21","330","66","0","0"
"20190711","1900","8.8","8","18","320","68","0.05","0"
"20190711","2000","8.9","8","19","320","71","0.06","0"
"20190711","2100","9.3","8","18","320","73","0","0"
"20190711","2200","9","8","16","330","76","0","0"
"20190711","2300","9.6","8","10","340","74","0","0"
"20190712","0000","9.7","7","10","350","72","0","0"
"20190712","0100","10.2","8","12","310","63","0","0"
"20190712","0200","10","4","18","280","62","0","0"
"20190712","0300","9.5","8","16","290","70","0.07","0"
"20190712","0400","10","8","16","310","71","0","0"
"20190712","0500","9.6","8","16","330","73","0","0"
"20190712","0600","9.4","8","14","350","76","0","0"
"20190712","0700","10.2","8","16","310","65","0.19","0"
"20190712","0800","10.2","8","12","350","66","0.13","30"
"20190712","0900","10.1","7","17","320","67","0","290"
"20190712","1000","10","8","16","330","71","0","310"
"20190712","1100","11.2","8","19","300","62","0","380"
"20190712","1200","10.8","8","22","310","67","0","650"
"20190712","1300","12.8","8","23","310","62","0","420"
"20190712","1400","11.7","8","21","320","70","0","380"
"20190712","1500","10.6","7","26","320","77","0","570"
"20190712","1600","11","8","24","320","71","0","280"
"20190712","1700","8.9","8","20","320","88","0.23","80"
"20190712","1800","8.8","8","19","330","90","0.48","0"
"20190712","1900","9","8","20","330","85","0.2","0"
"20190712","2000","8.9","8","19","330","84","0.29","0"
"20190712","2100","8.7","4","23","330","86","0.27","0"
"20190712","2200","9","8","23","330","82","0","0"
"20190712","2300","8.4","8","24","330","82","0.88","0"
"20190713","0000","8.2","8","21","330","83","1.82","0"
"20190713","0100","8.1","8","23","330","84","1.68","0"
"20190713","0200","7.4","8","16","310","94","1.57","0"
"20190713","0300","6.5","8","17","300","80","1.53","0"
"20190713","0400","5","7","13","320","81","0.11","0"
"20190713","0500","4.9","6","13","310","78","0.02","0"
"20190713","0600","4.5","6","14","300","68","0","0"
"20190713","0700","3.4","6","14","330","72","0.04","0"
"20190713","0800","4.3","4","9","340","66","0.01","130"
"20190713","0900","4.9","2","19","330","70","0","630"
"20190713","1000","6","8","15","320","65","0","310"
"20190713","1100","8.1","4","17","300","60","0","1300"
"20190713","1200","7.3","3","19","290","58","0","1620"
"20190713","1300","8.7","4","20","290","58","0","1590"
"20190713","1400","8.1","6","16","290","55","0","1040"
"20190713","1500","7.4","1","19","300","61","0","1290"
"20190713","1600","6","5","19","290","65","0","660"
"20190713","1700","4.5","5","23","290","76","0","200"
"20190713","1800","3.9","1","7","340","80","0","0"
"20190713","1900","3.9","5","11","300","77","0","0"
"20190713","2000","3.6","4","13","290","84","0","0"
"20190713","2100","2.5","8","9","330","85","0.01","0"
"20190713","2200","3","3","10","320","75","0","0"
"20190713","2300","4.1","5","11","280","68","0","0"
"20190714","0000","2.9","5","8","320","76","0","0"
"20190714","0100","2.9","4","8","310","72","0","0"
"20190714","0200","2.1","7","8","320","74","0","0"
"20190714","0300","2.4","2","10","310","73","0","0"
"20190714","0400","2","6","10","320","75","0","0"
"20190714","0500","1.5","5","10","330","81","0","0"
"20190714","0600","1.4","6","10","350","82","0","0"
"20190714","0700","2.1","5","13","330","77","0","0"
"20190714","0800","2.8","7","13","350","78","0","90"
"20190714","0900","4.7","6","17","330","70","0","380"
"20190714","1000","6","6","16","330","65","0","740"
"20190714","1100","6.8","4","19","340","62","0","1300"
"20190714","1200","5.9","8","15","340","67","0","500"
"20190714","1300","7.6","6","22","310","61","0","1030"
"20190714","1400","7.3","8","19","330","66","0","430"
"20190714","1500","6.1","8","15","330","69","0","340"
"20190714","1600","7","8","18","300","66","0","290"
"20190714","1700","6.5","8","14","300","68","0.02","100"
"20190714","1800","5.7","8","17","310","80","0","0"
"20190714","1900","6.4","8","15","310","79","0.03","0"
"20190714","2000","5.8","8","17","320","93","0.32","0"
"20190714","2100","7","8","16","300","81","0.27","0"
"20190714","2200","8","7","18","280","71","0","0"
"20190714","2300","8.2","8","14","290","68","0.04","0"
"20190715","0000","8.2","5","16","270","68","0","0"
"20190715","0100","7.8","4","17","290","68","0.17","0"
"20190715","0200","7.6","7","14","290","69","0.09","0"
"20190715","0300","7.2","8","11","290","70","0","0"
"20190715","0400","7","6","19","290","71","0","0"
"20190715","0500","6.8","8","12","290","72","0.05","0"
"20190715","0600","6.1","8","9","300","76","0","0"
"20190715","0700","5.4","8","7","320","83","0.03","0"
"20190715","0800","5.8","8","5","350","84","0.02","60"
"20190715","0900","8.3","1","6","270","62","0","660"
"20190715","1000","10","4","9","270","50","0","940"
"20190715","1100","10.8","4","8","290","46","0","1330"
"20190715","1200","11.6","4","9","310","45","0","1590"
"20190715","1300","12.3","3","12","310","43","0","1680"
"20190715","1400","12.5","3","13","290","42","0","1510"
"20190715","1500","12.2","3","15","300","46","0","1220"
"20190715","1600","10.8","3","16","290","52","0","720"
"20190715","1700","8.9","3","13","300","60","0","260"
"20190715","1800","7.7","3","11","300","65","0","10"
"20190715","1900","7.1","3","8","310","69","0","0"
"20190715","2000","7.2","3","9","290","67","0","0"
"20190715","2100","6.7","3","10","310","68","0","0"
"20190715","2200","7","2","11","300","66","0","0"
"20190715","2300","7.3","3","15","290","67","0","0"
"20190716","0000","7.1","3","11","270","68","0","0"
"20190716","0100","6.8","6","11","270","70","0","0"
"20190716","0200","4.4","5","3","210","77","0","0"
"20190716","0300","3.9","4","4","280","80","0","0"
"20190716","0400","0","5","6","130","93","0","0"
"20190716","0500","3.3","4","4","70","95","0","0"
"20190716","0600","-1.4","5","4","120","94","0","0"
"20190716","0700","-1.8","4","5","250","94","0","0"
"20190716","0800","-0.4","6","0","0","97","0","110"
"20190716","0900","5","5","2","190","86","0","510"
"20190716","1000","11","4","16","300","58","0","1000"
"20190716","1100","12","4","18","330","58","0","1430"
"20190716","1200","12.7","3","19","340","57","0","1710"
"20190716","1300","13.6","3","12","310","51","0","1740"
"20190716","1400","13.4","4","15","330","50","0","1490"
"20190716","1500","13.2","4","16","300","47","0","1170"
"20190716","1600","12","5","17","280","54","0","630"
"20190716","1700","9.9","4","13","280","62","0","240"
"20190716","1800","8.6","1","8","280","70","0","10"
"20190716","1900","8","4","9","320","70","0","0"
"20190716","2000","8","6","9","330","78","0","0"
"20190716","2100","7.4","1","13","310","85","0","0"
"20190716","2200","7","4","11","330","87","0","0"
"20190716","2300","6.9","7","10","0","89","0","0"
"20190717","0000","6.6","6","9","0","90","0","0"
"20190717","0100","6.9","8","11","0","85","0","0"
"20190717","0200","6","7","9","0","85","0","0"
"20190717","0300","5.6","6","10","310","82","0","0"
"20190717","0400","6","6","11","300","81","0","0"
"20190717","0500","6","5","14","310","77","0","0"
"20190717","0600","5.7","6","8","310","78","0","0"
"20190717","0700","5.9","5","9","330","75","0","0"
"20190717","0800","7.8","8","11","330","68","0","80"
"20190717","0900","9.4","8","7","330","66","0","400"
"20190717","1000","11","4","11","320","58","0","980"
"20190717","1100","11.1","4","11","300","54","0","1330"
"20190717","1200","11.7","5","17","310","51","0","1510"
"20190717","1300","12.2","5","16","310","50","0","1390"
"20190717","1400","11.4","6","19","300","49","0","1140"
"20190717","1500","11","6","19","300","50","0","930"
"20190717","1600","10","6","15","300","54","0","500"
"20190717","1700","8.9","8","8","310","61","0","80"
"20190717","1800","7.6","8","13","320","74","0","0"
"20190717","1900","7.6","8","15","310","75","0.01","0"
"20190717","2000","7.6","8","15","350","75","0.04","0"
"20190717","2100","7.6","8","17","0","75","0","0"
"20190717","2200","8","8","16","340","76","0","0"
"20190717","2300","7","8","18","320","82","0","0"
"20190718","0000","7.3","7","13","0","82","0","0"
"20190718","0100","7.6","8","9","330","74","0","0"
"20190718","0200","8.4","6","12","300","69","0","0"
"20190718","0300","7.8","5","10","350","74","0.01","0"
"20190718","0400","7","5","10","340","81","0","0"
"20190718","0500","6.2","4","9","330","79","0","0"
"20190718","0600","8","7","11","290","65","0","0"
"20190718","0700","7.1","4","8","290","65","0","0"
"20190718","0800","7.8","5","14","300","61","0","150"
"20190718","0900","9.4","1","10","300","55","0","680"
"20190718","1000","10","5","10","350","58","0","1020"
"20190718","1100","11","4","10","350","55","0","1440"
"20190718","1200","11.7","4","14","330","53","0","1720"
"20190718","1300","12.3","4","15","350","52","0","1650"
"20190718","1400","11.6","4","17","330","52","0","1500"
"20190718","1500","11.9","4","18","330","52","0","1230"
"20190718","1600","11","4","15","320","54","0","730"
"20190718","1700","8.5","4","9","350","60","0","280"
"20190718","1800","6.7","3","9","10","69","0","10"
"20190718","1900","5.9","3","10","10","71","0","0"
"20190718","2000","5.2","2","9","330","72","0","0"
"20190718","2100","4.3","4","9","0","78","0","0"
"20190718","2200","4","2","10","0","81","0","0"
"20190718","2300","4","3","8","310","81","0","0"
"20190719","0000","3.7","5","9","340","82","0","0"
"20190719","0100","3.4","6","7","10","83","0","0"
"20190719","0200","3.7","5","9","20","85","0","0"
"20190719","0300","3.2","5","12","0","84","0","0"
"20190719","0400","3","6","7","350","81","0","0"
"20190719","0500","2.4","4","9","350","84","0","0"
"20190719","0600","3.3","6","7","340","84","0","0"
"20190719","0700","3.7","5","7","0","85","0","0"
"20190719","0800","4.1","4","8","30","85","0","150"
"20190719","0900","7.8","4","11","330","75","0","580"
"20190719","1000","9","4","12","0","71","0","1000"
"20190719","1100","9.7","5","13","0","68","0","1300"
"20190719","1200","11.3","5","14","350","64","0","1480"
"20190719","1300","12.4","4","15","320","60","0","1600"
"20190719","1400","12.2","4","15","350","61","0","1520"
"20190719","1500","12.3","3","14","0","62","0","1260"
"20190719","1600","11","3","13","0","67","0","790"
"20190719","1700","9.9","3","11","10","69","0","300"
"20190719","1800","9.1","2","12","0","73","0","10"
"20190719","1900","7.5","3","9","20","79","0","0"
"20190719","2000","5.6","2","7","30","87","0","0"
"20190719","2100","4.5","2","2","30","92","0","0"
"20190719","2200","2","0","0","0","100","0","0"
"20190719","2300","0.9","5","5","120","99","0","0"
"20190720","0000","-0.2","5","5","110","99","0","0"
"20190720","0100","2.2","8","7","130","99","0","0"
"20190720","0200","2.8","8","4","110","99","0","0"
"20190720","0300","2.7","8","4","140","99","0","0"
"20190720","0400","3","8","4","130","100","0","0"
"20190720","0500","2.8","8","4","160","99","0","0"
"20190720","0600","2.8","8","4","100","99","0","0"
"20190720","0700","2.8","8","0","0","97","0","0"
"20190720","0800","2.4","8","5","130","99","0","50"
"20190720","0900","2.6","8","5","110","95","0","190"
"20190720","1000","3","8","4","170","93","0","330"
"20190720","1100","4.4","8","2","0","84","0","450"
"20190720","1200","7.4","2","2","20","74","0","1830"
"20190720","1300","9.2","3","6","350","69","0","1830"
"20190720","1400","11.1","3","6","310","62","0","1660"
"20190720","1500","12.5","2","9","340","61","0","1350"
"20190720","1600","12","1","10","350","62","0","860"
"20190720","1700","9.9","2","9","350","69","0","330"
"20190720","1800","8.9","1","7","0","73","0","10"
"20190720","1900","7.1","2","8","350","75","0","0"
"20190720","2000","6.8","0","8","0","74","0","0"
"20190720","2100","1.3","2","1","340","79","0","0"
"20190720","2200","1","0","1","120","100","0","0"
"20190720","2300","1","4","0","0","99","0","0"
"20190721","0000","0.2","4","2","120","99","0","0"
"20190721","0100","-0.6","4","0","0","99","0","0"
"20190721","0200","-1.5","5","0","0","99","0","0"
"20190721","0300","-1.4","4","0","0","99","0","0"
"20190721","0400","-3","4","0","0","100","0","0"
"20190721","0500","-2.8","8","0","0","99","0","0"
"20190721","0600","-3.7","4","0","0","99","0","0"
"20190721","0700","-3.3","8","3","330","99","0","0"
"20190721","0800","-2","8","1","330","99","0","50"
"20190721","0900","2.5","6","2","220","99","0","450"
"20190721","1000","11","4","10","310","58","0","1090"
"20190721","1100","12.2","3","12","310","47","0","1550"
"20190721","1200","14.1","2","13","320","44","0","1840"
"20190721","1300","14.7","2","16","330","44","0","1880"
"20190721","1400","15.1","3","17","330","44","0","1680"
"20190721","1500","15.2","3","16","330","43","0","1250"
"20190721","1600","15","3","12","330","45","0","820"
"20190721","1700","12.7","3","10","330","51","0","310"
"20190721","1800","9.9","3","8","350","63","0","10"
"20190721","1900","6.8","3","0","0","70","0","0"
"20190721","2000","7","4","4","20","73","0","0"
"20190721","2100","4.6","2","3","10","79","0","0"
"20190721","2200","3","0","0","0","81","0","0"
"20190721","2300","1.5","4","3","10","91","0","0"
"20190722","0000","1.8","5","7","120","93","0","0"
"20190722","0100","2.6","5","5","160","92","0","0"
"20190722","0200","1","5","4","10","93","0","0"
"20190722","0300","-0.7","5","5","30","97","0","0"
"20190722","0400","0","5","6","350","93","0","0"
"20190722","0500","-0.8","4","0","0","93","0","0"
"20190722","0600","-1.1","5","0","0","95","0","0"
"20190722","0700","-1.1","4","0","0","98","0","0"
"20190722","0800","0.2","7","0","0","95","0","130"
"20190722","0900","4.8","7","0","0","80","0","450"
"20190722","1000","8","4","3","320","66","0","1100"
"20190722","1100","12.1","3","4","310","50","0","1560"
"20190722","1200","15.5","2","10","330","41","0","1850"
"20190722","1300","16.7","3","10","340","34","0","1890"
"20190722","1400","16.9","2","10","320","33","0","1730"
"20190722","1500","16.6","2","12","320","33","0","1380"
"20190722","1600","16","2","11","350","36","0","870"
"20190722","1700","13.3","2","10","340","45","0","340"
"20190722","1800","10.8","2","7","350","61","0","10"
"20190722","1900","9.5","3","6","350","65","0","0"
"20190722","2000","7.5","2","0","0","74","0","0"
"20190722","2100","4.6","4","3","20","79","0","0"
"20190722","2200","3","0","0","0","87","0","0"
"20190722","2300","2.4","4","0","0","93","0","0"
"20190723","0000","1","4","0","0","93","0","0"
"20190723","0100","0.5","3","0","0","99","0","0"
"20190723","0200","-0.1","4","0","0","99","0","0"
"20190723","0300","-0.9","3","0","0","99","0","0"
"20190723","0400","-2","4","0","0","100","0","0"
"20190723","0500","-1.2","3","4","140","99","0","0"
"20190723","0600","5.8","5","11","340","88","0","0"
"20190723","0700","6.4","3","15","350","78","0","0"
"20190723","0800","7.6","6","16","340","70","0","170"
"20190723","0900","10","2","16","340","58","0","700"
"20190723","1000","12","4","15","330","54","0","1100"
"20190723","1100","13.5","3","15","330","44","0","1550"
"20190723","1200","14.5","3","19","330","42","0","1840"
"20190723","1300","15.5","3","19","320","41","0","1880"
"20190723","1400","15.1","3","21","290","40","0","1670"
"20190723","1500","14.5","2","20","300","46","0","1330"
"20190723","1600","14","3","21","310","48","0","800"
"20190723","1700","11.2","3","10","290","60","0","320"
"20190723","1800","10","3","12","310","65","0","10"
"20190723","1900","9.9","4","12","320","66","0","0"
"20190723","2000","10","4","13","320","66","0","0"
"20190723","2100","9.8","6","13","320","66","0","0"
"20190723","2200","9","6","13","320","71","0","0"
"20190723","2300","9.4","7","12","330","69","0","0"
"20190724","0000","9.6","3","10","320","68","0","0"
"20190724","0100","10.7","7","17","300","63","0.05","0"
"20190724","0200","8.9","4","17","310","75","0.04","0"
"20190724","0300","9.2","8","13","330","75","0.06","0"
"20190724","0400","9","8","11","330","76","0","0"
"20190724","0500","8.2","6","12","310","75","0","0"
"20190724","0600","9.3","8","7","340","67","0","0"
"20190724","0700","8","7","18","290","63","0","0"
"20190724","0800","8.4","4","10","300","60","0","170"
"20190724","0900","9.3","4","12","290","53","0","640"
"20190724","1000","10","4","13","300","47","0","1070"
"20190724","1100","11.1","4","14","290","43","0","1490"
"20190724","1200","11.7","4","11","290","38","0","1760"
"20190724","1300","12.6","3","11","290","39","0","1860"
"20190724","1400","12.8","3","12","330","41","0","1670"
"20190724","1500","12.9","2","15","330","46","0","1350"
"20190724","1600","11","3","14","340","50","0","820"
"20190724","1700","9.4","3","12","0","56","0","330"
"20190724","1800","7.5","3","12","0","63","0","10"
"20190724","1900","6.4","3","9","10","69","0","0"
"20190724","2000","5.2","1","8","20","75","0","0"
"20190724","2100","4.3","2","7","40","81","0","0"
"20190724","2200","2","0","4","0","81","0","0"
"20190724","2300","1.8","4","4","110","93","0","0"
"20190725","0000","0.5","4","4","130","98","0","0"
"20190725","0100","-0.9","3","0","0","98","0","0"
"20190725","0200","-1.8","5","6","130","98","0","0"
"20190725","0300","-1.7","4","3","110","96","0","0"
"20190725","0400","-2","5","4","130","100","0","0"
"20190725","0500","-3.3","4","2","70","99","0","0"
"20190725","0600","-3.8","5","2","0","98","0","0"
"20190725","0700","-4.4","4","3","330","97","0","0"
"20190725","0800","-2.2","6","1","90","98","0","120"
"20190725","0900","1.9","5","5","180","85","0","500"
"20190725","1000","4.7","3","4","230","74","0","1160"
"20190725","1100","7.4","3","1","270","62","0","1630"
"20190725","1200","10.9","2","4","330","49","0","1930"
"20190725","1300","13.2","2","5","320","46","0","1960"
"20190725","1400","14.6","2","4","200","42","0","1790"
"20190725","1500","15.5","1","6","350","36","0","1430"
"20190725","1600","15","1","9","310","34","0","910"
"20190725","1700","11.7","2","7","340","45","0","360"
"20190725","1800","5.7","2","4","80","66","0","20"
"20190725","1900","5.2","3","0","0","78","0","0"
"20190725","2000","1.2","0","5","90","76","0","0"
"20190725","2100","1.7","2","3","10","83","0","0"
"20190725","2200","1","0","3","160","93","0","0"
"20190725","2300","-0.1","2","0","0","90","0","0"
"20190726","0000","-0.4","1","4","160","95","0","0"
"20190726","0100","-0.6","5","0","0","96","0","0"
"20190726","0200","-1.2","5","0","0","93","0","0"
"20190726","0300","-0.4","8","0","0","95","0","0"
"20190726","0400","-1","7","4","160","93","0","0"
"20190726","0500","-0.6","6","0","0","99","0","0"
"20190726","0600","-0.8","8","0","0","97","0","0"
"20190726","0700","-0.3","7","4","160","99","0","0"
"20190726","0800","0.3","7","0","0","96","0","140"
"20190726","0900","2","7","1","20","93","0","370"
"20190726","1000","5","5","0","0","87","0","930"
"20190726","1100","7","5","4","310","75","0","1300"
"20190726","1200","8.7","7","5","220","69","0","1080"
"20190726","1300","9.3","7","5","180","69","0","1360"
"20190726","1400","10.1","8","5","270","69","0","1100"
"20190726","1500","11","8","5","300","68","0","550"
"20190726","1600","10","7","4","260","71","0","480"
"20190726","1700","9.2","6","0","0","73","0","230"
"20190726","1800","7.6","7","3","140","81","0","10"
"20190726","1900","7.3","8","2","70","85","0.01","0"
"20190726","2000","6.4","8","5","90","89","0.02","0"
"20190726","2100","7","8","5","30","89","0.01","0"
"20190726","2200","5","8","1","40","93","0","0"
"20190726","2300","5.4","8","6","40","97","0","0"
"20190727","0000","4.9","8","3","40","98","0","0"
"20190727","0100","5.3","8","0","0","97","0.63","0"
"20190727","0200","5.6","8","4","10","99","0.32","0"
"20190727","0300","5","8","0","0","99","0.29","0"
"20190727","0400","4","8","4","10","100","0","0"
"20190727","0500","2.9","4","2","10","99","0","0"
"20190727","0600","2.7","7","3","10","99","0","0"
"20190727","0700","0.3","8","0","0","99","0","0"
"20190727","0800","1.2","8","3","0","99","0","60"
"20190727","0900","4.4","8","4","80","100","0","210"
"20190727","1000","9","4","0","0","93","0","1080"
"20190727","1100","9.2","6","4","350","77","0","1030"
"20190727","1200","12.6","5","3","320","64","0","1480"
"20190727","1300","14.3","5","5","290","54","0","1580"
"20190727","1400","14.8","5","7","300","49","0","1310"
"20190727","1500","15.5","8","10","320","48","0","530"
"20190727","1600","14","8","8","330","55","0","250"
"20190727","1700","13.1","4","8","300","53","0","320"
"20190727","1800","11.3","8","6","290","59","0","10"
"20190727","1900","10","6","5","240","66","0","0"
"20190727","2000","8.1","6","5","0","71","0","0"
"20190727","2100","6.8","4","5","40","80","0","0"
"20190727","2200","4","6","3","280","87","0","0"
"20190727","2300","5.5","5","5","350","92","0","0"
"20190728","0000","1.8","1","0","0","92","0","0"
"20190728","0100","1","6","5","140","99","0","0"
"20190728","0200","0.5","5","2","130","99","0","0"
"20190728","0300","0.3","5","5","110","99","0","0"
"20190728","0400","-1","6","0","0","100","0","0"
"20190728","0500","-1.2","4","0","0","99","0","0"
"20190728","0600","-1.6","1","3","10","99","0","0"
"20190728","0700","-2.3","8","2","350","99","0","0"
"20190728","0800","-0.7","4","0","0","99","0","190"
"20190728","0900","3.3","4","1","10","97","0","640"
"20190728","1000","6","5","2","290","76","0","1090"
"20190728","1100","9.2","4","1","10","63","0","1520"
"20190728","1200","12","4","4","290","48","0","1800"
"20190728","1300","13.3","5","6","320","46","0","1820"
"20190728","1400","13.8","4","10","320","46","0","1660"
"20190728","1500","13.3","4","10","350","51","0","1360"
"20190728","1600","13","4","8","340","47","0","840"
"20190728","1700","10.7","4","8","340","51","0","350"
"20190728","1800","8","3","7","330","61","0","20"
"20190728","1900","7.9","4","8","20","63","0","0"
"20190728","2000","6.4","4","6","350","66","0","0"
"20190728","2100","5.4","1","1","20","69","0","0"
"20190728","2200","2.4","1","0","0","75","0","0"
"20190728","2300","0.8","4","5","180","90","0","0"
