REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2021/10/01 19:05:00,1549.54,110.69,TRADE
SA1,2021/10/01 19:10:00,1556.75,73.59,TRADE
SA1,2021/10/01 19:15:00,1572.16,71.35,TRADE
SA1,2021/10/01 19:20:00,1589.84,86.58,TRADE
SA1,2021/10/01 19:25:00,1587.31,72.95,TRADE
SA1,2021/10/01 19:30:00,1581.19,68.61,TRADE
SA1,2021/10/01 19:35:00,1589.33,91.30,TRADE
SA1,2021/10/01 19:40:00,1588.23,110.29,TRADE
SA1,2021/10/01 19:45:00,1588.24,91.91,TRADE
SA1,2021/10/01 19:50:00,1589.54,117,TRADE
SA1,2021/10/01 19:55:00,1590.4,116.78,TRADE
SA1,2021/10/01 20:00:00,1586.84,112.96,TRADE
SA1,2021/10/01 20:05:00,1585.4,116.60,TRADE
SA1,2021/10/01 20:10:00,1559.12,94.67,TRADE
SA1,2021/10/01 20:15:00,1548.59,94.81,TRADE
SA1,2021/10/01 20:20:00,1553.31,94.81,TRADE
SA1,2021/10/01 20:25:00,1544.55,74.45,TRADE
SA1,2021/10/01 20:30:00,1529.23,73.03,TRADE
SA1,2021/10/01 20:35:00,1536.98,85.33,TRADE
SA1,2021/10/01 20:40:00,1519.5,80.77,TRADE
SA1,2021/10/01 20:45:00,1534.07,83.41,TRADE
SA1,2021/10/01 20:50:00,1506.7,72.30,TRADE
SA1,2021/10/01 20:55:00,1523.08,75.57,TRADE
SA1,2021/10/01 21:00:00,1514.27,73.18,TRADE
SA1,2021/10/01 21:05:00,1524.01,83.60,TRADE
SA1,2021/10/01 21:10:00,1507.7,94.36,TRADE
SA1,2021/10/01 21:15:00,1487.37,82.36,TRADE
SA1,2021/10/01 21:20:00,1490.8,73.98,TRADE
SA1,2021/10/01 21:25:00,1483.09,68.54,TRADE
SA1,2021/10/01 21:30:00,1481.9,70.95,TRADE
SA1,2021/10/01 21:35:00,1463.77,75.75,TRADE
SA1,2021/10/01 21:40:00,1458.54,82.08,TRADE
SA1,2021/10/01 21:45:00,1459.16,83.48,TRADE
SA1,2021/10/01 21:50:00,1430.26,70.95,TRADE
SA1,2021/10/01 21:55:00,1427.58,72.09,TRADE
SA1,2021/10/01 22:00:00,1423.92,65.27,TRADE
SA1,2021/10/01 22:05:00,1408.01,93.46,TRADE
SA1,2021/10/01 22:10:00,1412.25,93.46,TRADE
SA1,2021/10/01 22:15:00,1404.32,80.35,TRADE
SA1,2021/10/01 22:20:00,1397.05,86.42,TRADE
SA1,2021/10/01 22:25:00,1381.25,80.05,TRADE
SA1,2021/10/01 22:30:00,1357.16,73.47,TRADE
SA1,2021/10/01 22:35:00,1366.19,79.42,TRADE
SA1,2021/10/01 22:40:00,1351.13,86.42,TRADE
SA1,2021/10/01 22:45:00,1350.2,83.06,TRADE
SA1,2021/10/01 22:50:00,1344.82,80.12,TRADE
SA1,2021/10/01 22:55:00,1323.18,70.11,TRADE
SA1,2021/10/01 23:00:00,1309.38,65.44,TRADE
SA1,2021/10/01 23:05:00,1318.49,70.18,TRADE
SA1,2021/10/01 23:10:00,1306.05,73.68,TRADE
SA1,2021/10/01 23:15:00,1317.26,76.54,TRADE
SA1,2021/10/01 23:20:00,1304.89,69.13,TRADE
SA1,2021/10/01 23:25:00,1308.86,75.25,TRADE
SA1,2021/10/01 23:30:00,1340.54,77.45,TRADE
SA1,2021/10/01 23:35:00,1443.3,91.11,TRADE
SA1,2021/10/01 23:40:00,1477.58,86.42,TRADE
SA1,2021/10/01 23:45:00,1471.31,84.65,TRADE
SA1,2021/10/01 23:50:00,1453.92,79.27,TRADE
SA1,2021/10/01 23:55:00,1440.47,83,TRADE
SA1,2021/10/02 00:00:00,1431.61,78.89,TRADE
SA1,2021/10/02 00:05:00,1418.73,86.42,TRADE
SA1,2021/10/02 00:10:00,1441.6,84.73,TRADE
SA1,2021/10/02 00:15:00,1414.22,82.18,TRADE
SA1,2021/10/02 00:20:00,1411.16,78.40,TRADE
SA1,2021/10/02 00:25:00,1421.06,72.32,TRADE
SA1,2021/10/02 00:30:00,1419.11,72.32,TRADE
SA1,2021/10/02 00:35:00,1415,85.44,TRADE
SA1,2021/10/02 00:40:00,1402.82,82.18,TRADE
SA1,2021/10/02 00:45:00,1393.5,81.06,TRADE
SA1,2021/10/02 00:50:00,1387.77,73.07,TRADE
SA1,2021/10/02 00:55:00,1379.85,80.26,TRADE
SA1,2021/10/02 01:00:00,1360.28,65.44,TRADE
SA1,2021/10/02 01:05:00,1352.06,75.48,TRADE
SA1,2021/10/02 01:10:00,1333.13,68.07,TRADE
SA1,2021/10/02 01:15:00,1315.72,71.69,TRADE
SA1,2021/10/02 01:20:00,1300.34,70.95,TRADE
SA1,2021/10/02 01:25:00,1283.58,50.43,TRADE
SA1,2021/10/02 01:30:00,1279.01,31.99,TRADE
SA1,2021/10/02 01:35:00,1256.8,73.11,TRADE
SA1,2021/10/02 01:40:00,1233.71,73.31,TRADE
SA1,2021/10/02 01:45:00,1214.09,65.32,TRADE
SA1,2021/10/02 01:50:00,1216.17,61.23,TRADE
SA1,2021/10/02 01:55:00,1203.54,31.99,TRADE
SA1,2021/10/02 02:00:00,1190.79,56.74,TRADE
SA1,2021/10/02 02:05:00,1184.63,32.10,TRADE
SA1,2021/10/02 02:10:00,1179.31,32.43,TRADE
SA1,2021/10/02 02:15:00,1176.37,32.17,TRADE
SA1,2021/10/02 02:20:00,1170.16,32.27,TRADE
SA1,2021/10/02 02:25:00,1154.29,31.92,TRADE
SA1,2021/10/02 02:30:00,1171.96,32,TRADE
SA1,2021/10/02 02:35:00,1143.45,27.28,TRADE
