"net_load","tempc","Time","DST","year","WtdTemp"
1275,5.7,0.166666666666667,0.125,0.608675799086758,16.9767215972367
1247,5.4,0.1875,0.145833333333333,0.608732876712329,17.0379197640831
1245,5.1,0.208333333333333,0.166666666666667,0.6087899543379,17.02
1248,5.1,0.229166666666667,0.1875,0.60884703196347,16.8376855231994
1302,5.1,0.25,0.208333333333333,0.608904109589041,16.3085883040467
1379,6.05,0.270833333333333,0.229166666666667,0.608961187214612,15.77240106737
1503,7,0.291666666666667,0.25,0.609018264840183,15.1543052317186
1593,9.8,0.3125,0.270833333333333,0.609075342465753,15.41
1607,12.6,0.333333333333333,0.291666666666667,0.609132420091324,16.0983185604063
1540,12.8,0.354166666666667,0.3125,0.609189497716895,15.7019865458735
1371,13,0.375,0.333333333333333,0.609246575342466,15.4342202598438
1225,13.1,0.395833333333333,0.354166666666667,0.609303652968037,15.2544275093909
1138,13.2,0.416666666666667,0.375,0.609360730593607,15.24
1095,13.75,0.4375,0.395833333333333,0.609417808219178,15.7165291308792
1037,14.3,0.458333333333333,0.416666666666667,0.609474885844749,16.295
931,13.7,0.479166666666667,0.4375,0.60953196347032,16.1277386360738
956,13.1,0.5,0.458333333333333,0.60958904109589,15.86
968,13.35,0.520833333333333,0.479166666666667,0.609646118721461,16.01
934,13.6,0.541666666666667,0.5,0.609703196347032,16.16
1007,14.1,0.5625,0.520833333333333,0.609760273972603,16.46
1038,14.6,0.583333333333333,0.541666666666667,0.609817351598174,16.76
1059,14.3,0.604166666666667,0.5625,0.609874429223744,16.58
1064,14,0.625,0.583333333333333,0.609931506849315,16.4
1073,14.6,0.645833333333333,0.604166666666667,0.609988584474886,16.76
1144,15.2,0.666666666666667,0.625,0.610045662100457,17.12
1212,13.95,0.6875,0.645833333333333,0.610102739726027,16.37
1318,12.7,0.708333333333333,0.666666666666667,0.610159817351598,15.62
1425,12.15,0.729166666666667,0.6875,0.610216894977169,15.29
1590,11.6,0.75,0.708333333333333,0.61027397260274,14.4679393923934
1786,11.05,0.770833333333333,0.729166666666667,0.61033105022831,12.84
1940,10.5,0.791666666666667,0.75,0.610388127853881,11.0564971157456
2021,9.75,0.8125,0.770833333333333,0.610445205479452,9.75
2009,9,0.833333333333333,0.791666666666667,0.610502283105023,9.07277669055133
1976,9,0.854166666666667,0.8125,0.610559360730594,9.28962523865634
1944,9,0.875,0.833333333333333,0.610616438356164,9.64613123321519
1911,8.35,0.895833333333333,0.854166666666667,0.610673515981735,9.55210762263588
1844,7.7,0.916666666666667,0.875,0.610730593607306,9.6527821530377
1741,7.05,0.9375,0.895833333333333,0.610787671232877,9.95520977201556
1642,6.4,0.958333333333333,0.916666666666667,0.610844748858448,10.4607351736925
1554,6.6,0.979166666666667,0.9375,0.610901826484018,11.6917352367536
1662,6.8,0,0.958333333333333,0.610958904109589,12.9627346623005
1617,6.1,0.0208333333333333,0.979166666666667,0.61101598173516,13.8491854362009
1597,5.4,0.0416666666666667,0,0.611073059360731,14.89
1529,5.1,0.0625,0.0208333333333333,0.611130136986301,15.221026869706
1463,4.8,0.0833333333333333,0.0416666666666667,0.611187214611872,15.5525182257924
1394,4.4,0.104166666666667,0.0625,0.611244292237443,15.8400343452659
1355,4,0.125,0.0833333333333333,0.611301369863014,16.0970562748477
1325,3.85,0.145833333333333,0.104166666666667,0.611358447488584,16.3617351358029
1293,3.7,0.166666666666667,0.125,0.611415525114155,16.5538854569901
1277,4.25,0.1875,0.145833333333333,0.611472602739726,16.8046052249526
1277,4.8,0.208333333333333,0.166666666666667,0.611529680365297,16.96
1291,4.7,0.229166666666667,0.1875,0.611586757990868,16.752791174829
1349,4.6,0.25,0.208333333333333,0.611643835616438,16.1847154283435
1427,6.1,0.270833333333333,0.229166666666667,0.611700913242009,15.7875537517163
1568,7.6,0.291666666666667,0.25,0.61175799086758,15.3779526825623
1632,10.4,0.3125,0.270833333333333,0.611815068493151,15.68
1632,13.2,0.333333333333333,0.291666666666667,0.611872146118721,16.4146711095626
1566,13.1,0.354166666666667,0.3125,0.611929223744292,15.8810704397955
1473,13,0.375,0.333333333333333,0.611986301369863,15.4342202598438
1260,12.75,0.395833333333333,0.354166666666667,0.612043378995434,15.013710064215
1113,12.5,0.416666666666667,0.375,0.612100456621005,14.75
1074,12.4,0.4375,0.395833333333333,0.612157534246575,14.7912994231491
971,12.3,0.458333333333333,0.416666666666667,0.612214611872146,14.995
1025,13.3,0.479166666666667,0.4375,0.612271689497717,15.8818807716975
1024,14.3,0.5,0.458333333333333,0.612328767123288,16.58
958,14,0.520833333333333,0.479166666666667,0.612385844748858,16.4
910,13.7,0.541666666666667,0.5,0.612442922374429,16.22
814,13.85,0.5625,0.520833333333333,0.6125,16.31
831,14,0.583333333333333,0.541666666666667,0.612557077625571,16.4
897,14,0.604166666666667,0.5625,0.612614155251142,16.4
948,14,0.625,0.583333333333333,0.612671232876712,16.4
971,13.95,0.645833333333333,0.604166666666667,0.612728310502283,16.37
1089,13.9,0.666666666666667,0.625,0.612785388127854,16.34
1151,13.2,0.6875,0.645833333333333,0.612842465753425,15.92
1255,12.5,0.708333333333333,0.666666666666667,0.612899543378995,15.5
1369,11.9,0.729166666666667,0.6875,0.612956621004566,15.14
1542,11.3,0.75,0.708333333333333,0.613013698630137,14.2703657992646
1743,11.25,0.770833333333333,0.729166666666667,0.613070776255708,13
1899,11.2,0.791666666666667,0.75,0.613127853881279,11.7154920651117
1993,10.7,0.8125,0.770833333333333,0.613184931506849,10.7
1994,10.2,0.833333333333333,0.791666666666667,0.61324200913242,10.2648374152185
1975,10.1,0.854166666666667,0.8125,0.613299086757991,10.3606627147907
1940,10,0.875,0.833333333333333,0.613356164383562,10.5873920301956
1896,9.85,0.895833333333333,0.854166666666667,0.613413242009132,10.8973298171463
1823,9.7,0.916666666666667,0.875,0.613470319634703,11.3352565996982
1731,9.5,0.9375,0.895833333333333,0.613527397260274,11.8555754908234
1628,9.3,0.958333333333333,0.916666666666667,0.613584474885845,12.4948431145963
1548,9.25,0.979166666666667,0.9375,0.613641552511416,13.3347875966493
1637,9.2,0,0.958333333333333,0.613698630136986,14.2422374509732
1607,8.55,0.0208333333333333,0.979166666666667,0.613755707762557,14.9333218161511
1579,7.9,0.0416666666666667,0,0.613812785388128,15.765
1518,7.2,0.0625,0.0208333333333333,0.613869863013699,15.894573418271
1456,6.5,0.0833333333333333,0.0416666666666667,0.613926940639269,16.0499339505393
1395,6.75,0.104166666666667,0.0625,0.61398401826484,16.4666958381265
1347,7,0.125,0.0833333333333333,0.614041095890411,16.8288582233138
1312,6.15,0.145833333333333,0.104166666666667,0.614098173515982,16.8798781195585
1290,5.3,0.166666666666667,0.125,0.614155251141553,16.8921543691874
1273,4.9,0.1875,0.145833333333333,0.614212328767123,16.9364786601133
1266,4.5,0.208333333333333,0.166666666666667,0.614269406392694,16.9
1285,4.35,0.229166666666667,0.1875,0.614326484018265,16.6785086200048
1332,4.2,0.25,0.208333333333333,0.614383561643836,16.085617127781
1398,6.05,0.270833333333333,0.229166666666667,0.614440639269406,15.77240106737
1506,7.9,0.291666666666667,0.25,0.614497716894977,15.4897764079842
1572,10.9,0.3125,0.270833333333333,0.614554794520548,15.905
1575,13.9,0.333333333333333,0.291666666666667,0.614611872146119,16.7837490835782
1501,14.05,0.354166666666667,0.3125,0.61466894977169,16.4481694372149
1351,14.2,0.375,0.333333333333333,0.61472602739726,16.2169253581563
1155,14.65,0.395833333333333,0.354166666666667,0.614783105022831,16.3204619094552
985,15.1,0.416666666666667,0.375,0.614840182648402,16.57
846,15.2,0.4375,0.395833333333333,0.614897260273973,16.7102943725152
757,15.3,0.458333333333333,0.416666666666667,0.614954337899543,16.945
677,15.45,0.479166666666667,0.4375,0.615011415525114,17.2033667927199
628,15.6,0.5,0.458333333333333,0.615068493150685,17.36
570,15.9,0.520833333333333,0.479166666666667,0.615125570776256,17.54
554,16.2,0.541666666666667,0.5,0.615182648401826,17.72
551,16.45,0.5625,0.520833333333333,0.615239726027397,17.87
544,16.7,0.583333333333333,0.541666666666667,0.615296803652968,18.02
567,16.35,0.604166666666667,0.5625,0.615353881278539,17.81
655,16,0.625,0.583333333333333,0.61541095890411,17.6
737,16.1,0.645833333333333,0.604166666666667,0.61546803652968,17.66
898,16.2,0.666666666666667,0.625,0.615525114155251,17.72
1005,16.35,0.6875,0.645833333333333,0.615582191780822,17.81
1159,16.5,0.708333333333333,0.666666666666667,0.615639269406393,17.9
1284,16.2,0.729166666666667,0.6875,0.615696347031964,17.72
1478,15.9,0.75,0.708333333333333,0.615753424657534,17.299827560573
1624,15.3,0.770833333333333,0.729166666666667,0.615810502283105,16.24
1735,14.7,0.791666666666667,0.75,0.615867579908676,15.0104668119423
1796,14.15,0.8125,0.770833333333333,0.615924657534247,14.15
1780,13.6,0.833333333333333,0.791666666666667,0.615981735159817,13.6423428017753
1762,13.3,0.854166666666667,0.8125,0.616038812785388,13.4764080999089
1726,13,0.875,0.833333333333333,0.616095890410959,13.4111744211369
1692,12.75,0.895833333333333,0.854166666666667,0.61615296803653,13.4980927265331
1630,12.5,0.916666666666667,0.875,0.6162100456621,13.690720825023
1553,12.25,0.9375,0.895833333333333,0.616267123287671,13.9886390527506
1492,12,0.958333333333333,0.916666666666667,0.616324200913242,14.3886677492309
1430,12.05,0.979166666666667,0.9375,0.616381278538813,15.0708429203128
1530,12.1,0,0.958333333333333,0.616438356164384,15.7883033206193
1510,11.15,0.0208333333333333,0.979166666666667,0.616495433789954,16.0838338928329
1494,10.2,0.0416666666666667,0,0.616552511415525,16.57
1453,9.7,0.0625,0.0208333333333333,0.616609589041096,16.6964145475149
1402,9.2,0.0833333333333333,0.0416666666666667,0.616666666666667,16.8399471604314
1348,8.6,0.104166666666667,0.0625,0.616723744292237,16.9600250984635
1307,8,0.125,0.0833333333333333,0.616780821917808,17.0727922061358
1267,7.6,0.145833333333333,0.104166666666667,0.616837899543379,17.2065334788827
1250,7.2,0.166666666666667,0.125,0.61689497716895,17.2938487024217
1235,6.7,0.1875,0.145833333333333,0.616952054794521,17.3016666344044
1247,6.2,0.208333333333333,0.166666666666667,0.617009132420091,17.24
1256,6.2,0.229166666666667,0.1875,0.617066210045662,17.0711449812183
1298,6.2,0.25,0.208333333333333,0.617123287671233,16.5811086305936
1346,8.6,0.270833333333333,0.229166666666667,0.617180365296804,16.5451879690335
1456,11,0.291666666666667,0.25,0.617237442922374,16.6452882373436
1506,14.45,0.3125,0.270833333333333,0.617294520547945,17.5025
1477,17.9,0.333333333333333,0.291666666666667,0.617351598173516,18.8927660779532
1393,18.45,0.354166666666667,0.3125,0.617408675799087,19.0747332147367
1257,19,0.375,0.333333333333333,0.617465753424657,19.3477457514063
1076,20.05,0.395833333333333,0.354166666666667,0.617522831050228,20.0343882064537
959,21.1,0.416666666666667,0.375,0.617579908675799,20.77
849,21.85,0.4375,0.395833333333333,0.61763698630137,21.2679073772598
774,22.6,0.458333333333333,0.416666666666667,0.617694063926941,21.69
727,23.05,0.479166666666667,0.4375,0.617751141552511,21.8746662158691
686,23.5,0.5,0.458333333333333,0.617808219178082,22.1
644,23.75,0.520833333333333,0.479166666666667,0.617865296803653,22.25
606,24,0.541666666666667,0.5,0.617922374429224,22.4
599,24,0.5625,0.520833333333333,0.617979452054795,22.4
605,24,0.583333333333333,0.541666666666667,0.618036529680365,22.4
633,24,0.604166666666667,0.5625,0.618093607305936,22.4
708,24,0.625,0.583333333333333,0.618150684931507,22.4
767,23.9,0.645833333333333,0.604166666666667,0.618207762557078,22.34
877,23.8,0.666666666666667,0.625,0.618264840182648,22.28
962,23.1,0.6875,0.645833333333333,0.618321917808219,21.86
1089,22.4,0.708333333333333,0.666666666666667,0.61837899543379,21.44
1236,21.65,0.729166666666667,0.6875,0.618436073059361,20.99
1411,20.9,0.75,0.708333333333333,0.618493150684931,20.5927207793864
1522,21.55,0.770833333333333,0.729166666666667,0.618550228310502,21.24
1615,22.2,0.791666666666667,0.75,0.618607305936073,22.0711269837221
1658,22.25,0.8125,0.770833333333333,0.618664383561644,22.25
1651,22.3,0.833333333333333,0.791666666666667,0.618721461187215,22.284783055612
1622,22.15,0.854166666666667,0.8125,0.618778538812785,22.0933914306263
1568,22,0.875,0.833333333333333,0.618835616438356,21.8825215939609
1525,21.35,0.895833333333333,0.854166666666667,0.618892694063927,21.2106999750594
1497,20.7,0.916666666666667,0.875,0.618949771689498,20.5888660563312
1455,21.4,0.9375,0.895833333333333,0.619006849315068,21.0859232678902
1425,22.1,0.958333333333333,0.916666666666667,0.619063926940639,21.4729747158269
1397,22.45,0.979166666666667,0.9375,0.61912100456621,21.5190484082055
1512,22.8,0,0.958333333333333,0.619178082191781,21.4927532534514
1491,22.65,0.0208333333333333,0.979166666666667,0.619235159817352,21.1726373089257
1484,22.5,0.0416666666666667,0,0.619292237442922,20.875
1433,22.7,0.0625,0.0208333333333333,0.619349315068493,20.8659884195835
1384,22.9,0.0833333333333333,0.0416666666666667,0.619406392694064,20.8485327069212
1334,22.45,0.104166666666667,0.0625,0.619463470319635,20.6533279393653
1285,22,0.125,0.0833333333333333,0.619520547945206,20.487867965644
1231,21.65,0.145833333333333,0.104166666666667,0.619577625570776,20.3717112709551
1201,21.3,0.166666666666667,0.125,0.619634703196347,20.2748434911603
1186,19.65,0.1875,0.145833333333333,0.619691780821918,19.9289912272212
1185,18,0.208333333333333,0.166666666666667,0.619748858447489,19.6
1195,17.9,0.229166666666667,0.1875,0.619805936073059,19.554304671055
1226,17.8,0.25,0.208333333333333,0.61986301369863,19.4549593469062
1265,18.6,0.270833333333333,0.229166666666667,0.619920091324201,19.5757248383024
1324,19.4,0.291666666666667,0.25,0.619977168949772,19.7763525491562
1339,20.05,0.3125,0.270833333333333,0.620034246575342,20.0225
1295,20.7,0.333333333333333,0.291666666666667,0.620091324200913,20.3690779740156
1215,20.35,0.354166666666667,0.3125,0.620148401826484,20.2089312095756
1108,20,0.375,0.333333333333333,0.620205479452055,20
980,19.2,0.395833333333333,0.354166666666667,0.620262557077626,19.449788696741
860,18.4,0.416666666666667,0.375,0.620319634703196,18.88
762,18.2,0.4375,0.395833333333333,0.620376712328767,18.7663603896932
706,18,0.458333333333333,0.416666666666667,0.620433789954338,18.7
670,18.45,0.479166666666667,0.4375,0.620490867579909,19.047300775542
649,18.9,0.5,0.458333333333333,0.620547945205479,19.34
618,18.75,0.520833333333333,0.479166666666667,0.62060502283105,19.25
609,18.6,0.541666666666667,0.5,0.620662100456621,19.16
637,18.35,0.5625,0.520833333333333,0.620719178082192,19.01
652,18.1,0.583333333333333,0.541666666666667,0.620776255707763,18.86
728,18.05,0.604166666666667,0.5625,0.620833333333333,18.83
956,18,0.625,0.583333333333333,0.620890410958904,18.8
1067,17.5,0.645833333333333,0.604166666666667,0.620947488584475,18.5
1016,17,0.666666666666667,0.625,0.621004566210046,18.2
1009,16.8,0.6875,0.645833333333333,0.621061643835616,18.08
1055,16.6,0.708333333333333,0.666666666666667,0.621118721461187,17.96
1233,16.45,0.729166666666667,0.6875,0.621175799086758,17.87
1372,16.3,0.75,0.708333333333333,0.621232876712329,17.563259018078
1493,16,0.770833333333333,0.729166666666667,0.6212899543379,16.8
1572,15.7,0.791666666666667,0.75,0.62134703196347,15.9518881681796
1603,15,0.8125,0.770833333333333,0.621404109589041,15
1572,14.3,0.833333333333333,0.791666666666667,0.621461187214612,14.3377115578311
1546,14.15,0.854166666666667,0.8125,0.621518264840183,14.3040279678309
1526,14,0.875,0.833333333333333,0.621575342465753,14.3524352181174
1497,14.1,0.895833333333333,0.854166666666667,0.621632420091324,14.7087927015924
1467,14.2,0.916666666666667,0.875,0.621689497716895,15.1208241046844
1428,13.75,0.9375,0.895833333333333,0.621746575342466,15.1521282683473
1389,13.3,0.958333333333333,0.916666666666667,0.621803652968037,15.3005092399809
1364,13.25,0.979166666666667,0.9375,0.621860730593607,15.8148666304542
1486,13.2,0,0.958333333333333,0.621917808219178,16.3747420987609
1468,13.15,0.0208333333333333,0.979166666666667,0.621974885844749,16.9688431825882
1511,11.4,0.0416666666666667,0,0.627511415525114,16.99
1453,11.7,0.0625,0.0208333333333333,0.627568493150685,17.3378874509101
1399,12,0.0833333333333333,0.0416666666666667,0.627625570776256,17.6592201188381
1353,12,0.104166666666667,0.0625,0.627682648401827,17.8666842796235
1316,12,0.125,0.0833333333333333,0.627739726027397,18.0485281374239
1293,11.65,0.145833333333333,0.104166666666667,0.627796803652968,18.1189156894089
1251,11.3,0.166666666666667,0.125,0.627853881278539,18.1606627899272
1244,11.7,0.1875,0.145833333333333,0.62791095890411,18.316077674102
1253,12.1,0.208333333333333,0.166666666666667,0.62796803652968,18.42
1263,11.9,0.229166666666667,0.1875,0.628025114155251,18.2808894454977
1301,11.7,0.25,0.208333333333333,0.628082191780822,17.943710263328
1339,12.05,0.270833333333333,0.229166666666667,0.628139269406393,17.5907231889313
1432,12.4,0.291666666666667,0.25,0.628196347031963,17.1671322893124
1467,13,0.3125,0.270833333333333,0.628253424657534,16.85
1457,13.6,0.333333333333333,0.291666666666667,0.628310502283105,16.6255728090001
1386,13.8,0.354166666666667,0.3125,0.628367579908676,16.2989328589467
1324,14,0.375,0.333333333333333,0.628424657534247,16.0864745084376
1213,14.05,0.395833333333333,0.354166666666667,0.628481735159817,15.907803432011
1115,14.1,0.416666666666667,0.375,0.628538812785388,15.87
1044,13.1,0.4375,0.395833333333333,0.628595890410959,15.2710481604906
1056,12.1,0.458333333333333,0.416666666666667,0.62865296803653,14.865
1029,12.45,0.479166666666667,0.4375,0.6287100456621,15.3594328098979
1029,12.8,0.5,0.458333333333333,0.628767123287671,15.68
1113,13.15,0.520833333333333,0.479166666666667,0.628824200913242,15.89
1025,13.5,0.541666666666667,0.5,0.628881278538813,16.1
1088,13.05,0.5625,0.520833333333333,0.628938356164384,15.83
1043,12.6,0.583333333333333,0.541666666666667,0.628995433789954,15.56
1017,12.8,0.604166666666667,0.5625,0.629052511415525,15.68
1104,13,0.625,0.583333333333333,0.629109589041096,15.8
1214,12.15,0.645833333333333,0.604166666666667,0.629166666666667,15.29
1281,11.3,0.666666666666667,0.625,0.629223744292237,14.78
1336,11.25,0.6875,0.645833333333333,0.629280821917808,14.75
1486,11.2,0.708333333333333,0.666666666666667,0.629337899543379,14.72
1643,11.2,0.729166666666667,0.6875,0.62939497716895,14.72
1896,11.2,0.75,0.708333333333333,0.629452054794521,14.2045079348883
2095,10.2,0.770833333333333,0.729166666666667,0.629509132420091,12.16
2148,9.2,0.791666666666667,0.75,0.629566210045662,9.83264935263706
2188,9.3,0.8125,0.770833333333333,0.629623287671233,9.3
2167,9.4,0.833333333333333,0.791666666666667,0.629680365296804,9.47013026544037
2129,9.7,0.854166666666667,0.8125,0.629737442922374,9.97119454165094
2068,10,0.875,0.833333333333333,0.629794520547945,10.5873920301956
2001,10.15,0.895833333333333,0.854166666666667,0.629851598173516,11.1663742560484
1917,10.3,0.916666666666667,0.875,0.629908675799087,11.8399989336964
1789,9.85,0.9375,0.895833333333333,0.629965753424658,12.127056307796
1688,9.4,0.958333333333333,0.916666666666667,0.630022831050228,12.5649847677309
1596,9.4,0.979166666666667,0.9375,0.630079908675799,13.427790560417
1685,9.4,0,0.958333333333333,0.63013698630137,14.3488626833626
1650,9.15,0.0208333333333333,0.979166666666667,0.630194063926941,15.1988246030777
1624,8.9,0.0416666666666667,0,0.630251141552511,16.115
1576,8.75,0.0625,0.0208333333333333,0.630308219178082,16.3917149184022
1506,8.6,0.0833333333333333,0.0416666666666667,0.630365296803653,16.6643886693443
1440,8.3,0.104166666666667,0.0625,0.630422374429224,16.8800257589494
1392,8,0.125,0.0833333333333333,0.630479452054794,17.0727922061358
1351,7.55,0.145833333333333,0.104166666666667,0.630536529680365,17.195269500975
1319,7.1,0.166666666666667,0.125,0.630593607305936,17.2727068954093
1300,8,0.1875,0.145833333333333,0.630650684931507,17.5654135047258
1293,8.9,0.208333333333333,0.166666666666667,0.630707762557078,17.78
1293,8.9,0.229166666666667,0.1875,0.630764840182648,17.6441818327191
1340,8.9,0.25,0.208333333333333,0.630821917808219,17.2500221593905
1409,9.5,0.270833333333333,0.229166666666667,0.63087899543379,16.8179362872677
1514,10.1,0.291666666666667,0.25,0.630936073059361,16.309817061078
1563,11,0.3125,0.270833333333333,0.630993150684932,15.95
1567,11.9,0.333333333333333,0.291666666666667,0.631050228310502,15.7292405863907
1508,12.5,0.354166666666667,0.3125,0.631107305936073,15.5229026519516
1422,13.1,0.375,0.333333333333333,0.631164383561644,15.4994456847032
1361,13.25,0.395833333333333,0.354166666666667,0.631221461187215,15.3575921287519
1221,13.4,0.416666666666667,0.375,0.631278538812785,15.38
1198,13.45,0.4375,0.395833333333333,0.631335616438356,15.5109225291614
1237,13.5,0.458333333333333,0.416666666666667,0.631392694063927,15.775
1196,13.5,0.479166666666667,0.4375,0.631449771689498,16.0048097038856
1122,13.5,0.5,0.458333333333333,0.631506849315069,16.1
1084,13.85,0.520833333333333,0.479166666666667,0.631563926940639,16.31
1047,14.2,0.541666666666667,0.5,0.63162100456621,16.52
1064,14.15,0.5625,0.520833333333333,0.631678082191781,16.49
1051,14.1,0.583333333333333,0.541666666666667,0.631735159817352,16.46
1008,13.55,0.604166666666667,0.5625,0.631792237442922,16.13
1042,13,0.625,0.583333333333333,0.631849315068493,15.8
1087,13,0.645833333333333,0.604166666666667,0.631906392694064,15.8
1187,13,0.666666666666667,0.625,0.631963470319635,15.8
1275,12.6,0.6875,0.645833333333333,0.632020547945205,15.56
1382,12.2,0.708333333333333,0.666666666666667,0.632077625570776,15.32
1580,12.3,0.729166666666667,0.6875,0.632134703196347,15.38
1759,12.4,0.75,0.708333333333333,0.632191780821918,14.9948023074036
1896,12.45,0.770833333333333,0.729166666666667,0.632248858447489,13.96
2009,12.5,0.791666666666667,0.75,0.632305936073059,12.9393398282202
2045,12.15,0.8125,0.770833333333333,0.63236301369863,12.15
2007,11.8,0.833333333333333,0.791666666666667,0.632420091324201,11.8542517147746
1948,11.9,0.854166666666667,0.8125,0.632477168949772,12.1132694939197
1896,12,0.875,0.833333333333333,0.632534246575343,12.4699136241565
1844,12.1,0.895833333333333,0.854166666666667,0.632591324200913,12.9151631089119
1760,12.2,0.916666666666667,0.875,0.632648401826484,13.4383496580239
1656,12.05,0.9375,0.895833333333333,0.632705479452055,13.8335071573377
1575,11.9,0.958333333333333,0.916666666666667,0.632762557077626,14.3185260960963
1487,11.8,0.979166666666667,0.9375,0.632819634703196,14.9158379806999
1602,11.7,0,0.958333333333333,0.632876712328767,15.5750528558405
1578,11.7,0.0208333333333333,0.979166666666667,0.632933789954338,16.3272114475156
1561,11.7,0.0416666666666667,0,0.632990867579909,17.095
1499,11.3,0.0625,0.0208333333333333,0.633047945205479,17.209592870231
1429,10.9,0.0833333333333333,0.0416666666666667,0.63310502283105,17.3373628851783
1374,10.95,0.104166666666667,0.0625,0.633162100456621,17.5866865913241
1325,11,0.125,0.0833333333333333,0.633219178082192,17.8045941546018
1286,11.2,0.145833333333333,0.104166666666667,0.633276255707763,18.0175398882394
1262,11.4,0.166666666666667,0.125,0.633333333333333,18.1818045969396
1247,11.3,0.1875,0.145833333333333,0.633390410958904,18.2349247909262
1255,11.2,0.208333333333333,0.166666666666667,0.633447488584475,18.24
1264,11.35,0.229166666666667,0.1875,0.633504566210046,18.1641597164883
1310,11.5,0.25,0.208333333333333,0.633561643835616,17.8941611130468
1368,11.5,0.270833333333333,0.229166666666667,0.633618721461187,17.4240436611215
1459,11.5,0.291666666666667,0.25,0.633675799086758,16.8316611130468
1513,12,0.3125,0.270833333333333,0.633732876712329,16.4
1532,12.5,0.333333333333333,0.291666666666667,0.6337899543379,16.045593135547
1538,12.75,0.354166666666667,0.3125,0.63384703196347,15.6721392302199
1489,13,0.375,0.333333333333333,0.633904109589041,15.4342202598438
1364,13.1,0.395833333333333,0.354166666666667,0.633961187214612,15.2544275093909
1313,13.2,0.416666666666667,0.375,0.634018264840183,15.24
1255,13.4,0.4375,0.395833333333333,0.634075342465753,15.4766547622084
1197,13.6,0.458333333333333,0.416666666666667,0.634132420091324,15.84
1128,13.7,0.479166666666667,0.4375,0.634189497716895,16.1277386360738
1069,13.8,0.5,0.458333333333333,0.634246575342466,16.28
1016,13.3,0.520833333333333,0.479166666666667,0.634303652968036,15.98
1002,12.8,0.541666666666667,0.5,0.634360730593607,15.68
987,13.3,0.5625,0.520833333333333,0.634417808219178,15.98
1007,13.8,0.583333333333333,0.541666666666667,0.634474885844749,16.28
1015,13.9,0.604166666666667,0.5625,0.63453196347032,16.34
1009,14,0.625,0.583333333333333,0.63458904109589,16.4
1059,14.05,0.645833333333333,0.604166666666667,0.634646118721461,16.43
1120,14.1,0.666666666666667,0.625,0.634703196347032,16.46
1165,13.8,0.6875,0.645833333333333,0.634760273972603,16.28
1309,13.5,0.708333333333333,0.666666666666667,0.634817351598174,16.1
1477,13.65,0.729166666666667,0.6875,0.634874429223744,16.19
1634,13.8,0.75,0.708333333333333,0.634931506849315,15.9168124086713
1791,13.55,0.770833333333333,0.729166666666667,0.634988584474886,14.84
1892,13.3,0.791666666666667,0.75,0.635045662100457,13.69247691321
1932,13.25,0.8125,0.770833333333333,0.635102739726027,13.25
1897,13.2,0.833333333333333,0.791666666666667,0.635159817351598,13.2449892268863
1863,13.1,0.854166666666667,0.8125,0.635216894977169,13.281674013339
1825,13,0.875,0.833333333333333,0.63527397260274,13.4111744211369
1782,13.1,0.895833333333333,0.854166666666667,0.63533105022831,13.8119779052522
1723,13.2,0.916666666666667,0.875,0.635388127853881,14.2795868813542
1645,13.15,0.9375,0.895833333333333,0.635445205479452,14.6867325821086
1544,13.1,0.958333333333333,0.916666666666667,0.635502283105023,15.1602259337116
1475,13.05,0.979166666666667,0.9375,0.635559360730594,15.690862678764
1586,13,0,0.958333333333333,0.635616438356164,16.2681168663715
1580,12.95,0.0208333333333333,0.979166666666667,0.635673515981735,16.8803422536127
1553,12.9,0.0416666666666667,0,0.635730593607306,17.515
1496,12.8,0.0625,0.0208333333333333,0.635787671232877,17.6906975477774
1427,12.7,0.0833333333333333,0.0416666666666667,0.635844748858447,17.8640383584398
1359,12.85,0.104166666666667,0.0625,0.635901826484018,18.0933490749135
1318,13,0.125,0.0833333333333333,0.635958904109589,18.2924621202459
1275,12.6,0.145833333333333,0.104166666666667,0.63601598173516,18.3329312696558
1250,12.2,0.166666666666667,0.125,0.636073059360731,18.3509390530382
1228,11.95,0.1875,0.145833333333333,0.636130136986301,18.3667982260869
1227,11.7,0.208333333333333,0.166666666666667,0.636187214611872,18.34
1227,11.65,0.229166666666667,0.1875,0.636244292237443,18.2278304777661
1267,11.6,0.25,0.208333333333333,0.636301369863014,17.9189356881874
1322,12,0.270833333333333,0.229166666666667,0.636358447488584,17.5755705045849
1421,12.4,0.291666666666667,0.25,0.636415525114155,17.1671322893124
1453,12.9,0.3125,0.270833333333333,0.636472602739726,16.805
1419,13.4,0.333333333333333,0.291666666666667,0.636529680365297,16.5201219592813
1405,13.2,0.354166666666667,0.3125,0.636586757990868,15.9407650711028
1315,13,0.375,0.333333333333333,0.636643835616438,15.4342202598438
1181,14.1,0.395833333333333,0.354166666666667,0.636700913242009,15.9421916384646
1019,15.2,0.416666666666667,0.375,0.63675799086758,16.64
872,15.75,0.4375,0.395833333333333,0.636815068493151,17.0872398089979
787,16.3,0.458333333333333,0.416666666666667,0.636872146118721,17.595
703,16.85,0.479166666666667,0.4375,0.636929223744292,18.0638693180369
616,17.4,0.5,0.458333333333333,0.636986301369863,18.44
568,17.95,0.520833333333333,0.479166666666667,0.637043378995434,18.77
538,18.5,0.541666666666667,0.5,0.637100456621005,19.1
517,18.9,0.5625,0.520833333333333,0.637157534246575,19.34
